sentence_id,language_name,noise_type,text
291,English_Shuffled,word_shuffle,"In document A/57/387, the process has presented disjointed, agenda for because United Secretary-General the reform Nations, including further his of planning and in which, protracted, his view, was seriously flawed, budgeting it was complex, the of time-consuming and rigid."
291,English_CodeSwitch,code_switch,"In は 和 是 Secretary-General に presented で agenda 不 further reform of 人 是 Nations, including the 不 of planning and で 和 in his view, was seriously flawed, because it was complex, protracted, disjointed, 在 and 在"
292,English_Clean,clean,I'm also a bit tired.
292,English_CharNoise,char_noise,I'm also a bin aireed.
292,English_Shuffled,word_shuffle,also I'm a bit tired.
292,English_CodeSwitch,code_switch,I'm also a の tired.
293,English_Clean,clean,"The Ugandan Minister alleged in his statement to the Council that the objective of the remaining Ugandan forces in the Democratic Republic of the Congo was to ensure that the forces of the Democratic Alliance, that are supported by the Sudan and trained by al-Qa`idah, did not obtain assistance for the purpose of launching terrorist operations in Uganda across the Ruwenzori Mountains."
293,English_CharNoise,char_noise,"The Ugandan Ministhr alllleged in his statement to the Councl thatt the  objective off the remaining Ugandan forces in the Democuatic Republic of the Congo was to  ensure that the forces of the Democratic Alliance, that are supported by tue Sudan znd trainedd by al-Qa`idah, did not obtain assistancehfor the purpoos oof launching terrorist operationxin Uganda acrosd the Ruwenzoru Mountains."
293,English_Shuffled,word_shuffle,"are Ugandan Congo the in the Minister to that and the the objective of the remaining obtain forces in of Democratic Republic of the statement the to Ugandan that assistance forces did the Democratic in that Ruwenzori supported by alleged Sudan by trained Council al-Qa`idah, the not ensure the Uganda across purpose of launching terrorist operations Alliance, for his was The Mountains."
293,English_CodeSwitch,code_switch,"The Ugandan 我 alleged in his statement to 都 Council that the objective 人 the remaining Ugandan forces in the Democratic Republic of the Congo was to 都 在 the forces 的 the 在 Alliance, that 人 我 我 the Sudan 都 trained 的 al-Qa`idah, 在 not obtain assistance for the purpose 不 launching 是 operations in Uganda 就 the に Mountains."
294,English_Clean,clean,"To that end, the Bretton Woods institutions and the World Trade Organization should be brought into a close working relationship with the United Nations, as envisaged in the Charter."
294,English_CharNoise,char_noise,"To that end, the Bretton Woos institutionsandthe orld Tade Organization should be dougght ntoa close working relationship  with the United Nations, as envisaged in the Charter."
294,English_Shuffled,word_shuffle,"the that in the be Woods institutions the the working as To should Bretton brought into Organization close World relationship with and United Nations, Trade envisaged end, a Charter."
294,English_CodeSwitch,code_switch,"和 that 的 ます も Woods institutions 我 the World Trade Organization should be brought に a close working 和 with the United Nations, as envisaged 人 the Charter."
295,English_Clean,clean,Then the last line of subparagraph (g) should be modified so as to read `… for activities carried out in connection with the service of the United Nations'.”
295,English_CharNoise,char_noise,Then the last line of subparagraph (a) should be modified so as to read `… for activities carrie outt in connection with the srvice of the United Nations'.p
295,English_Shuffled,word_shuffle,Then for the with of be last should subparagraph modified so as carried read `… United activities to out in of line the service connection the (g) Nations'.”
295,English_CodeSwitch,code_switch,Then と 在 line of subparagraph (g) should be modified so as to read `… for activities 在 out in connection with the service は the が Nations'.”
296,English_Clean,clean,"Guided by the purposes and principles embodied in the Charter of the United Nations, the Universal Declaration of Human Rights and the International Covenants on Human Rights,"
296,English_CharNoise,char_noise,"Guided by the purposes and principlees emboded inn the Chartter of the Uniited Nations, the Universal Declaration of Human dights and the Intrnational Coveenantson Human Rights,"
296,English_Shuffled,word_shuffle,"Guided Nations, the purposes and International the in embodied Charter of the Human by United Universal Declaration of Human Rights and the principles Covenants on the Rights,"
296,English_CodeSwitch,code_switch,"Guided by the purposes and に embodied in the Charter of the と Nations, the が Declaration 人 Human Rights and です International Covenants on ます Rights,"
297,English_Clean,clean,"The report indicates that the frequency of induced abortion among women between the ages of 20 and 24 was far greater than that of other age groups (CEDAW/C/KOR/6, table 12.6)."
297,English_CharNoise,char_noise,"The repot iindicates  thkt the trequencyxof innduced abortion amoong women between the ags of 20 and 24 was ffr greater than that of other age groups (CEDAW/C/KOR/,table 12.6)."
297,English_Shuffled,word_shuffle,"abortion report (CEDAW/C/KOR/6, indicates far frequency of ages The groups women between than induced greater 20 and other was the of the that of 24 age among that table 12.6)."
297,English_CodeSwitch,code_switch,"The 是 不 that the frequency of induced abortion among 都 between the 有 of 20 and 都 的 far greater than that of other age groups (CEDAW/C/KOR/6, table 12.6)."
298,English_Clean,clean,"Gender Justice in Post-Conflict Countries, Speech by Noeleen Heyzer, 28.10.04."
298,English_CharNoise,char_noise,"GendereJhstice in Post-Conflict Cojntries, Speec bykNoeleen Heyzer, 8.1p.04."
298,English_Shuffled,word_shuffle,"Gender Speech in Justice Post-Conflict Countries, by Noeleen Heyzer, 28.10.04."
298,English_CodeSwitch,code_switch,"Gender Justice ます Post-Conflict 有 Speech も Noeleen Heyzer, 28.10.04."
299,English_Clean,clean,"My baby loves me, she always makes me feel fine."
299,English_CharNoise,char_noise,"My baby loves me, she always makes me feel fine."
299,English_Shuffled,word_shuffle,"My fine. makes me, she always loves feel me baby"
299,English_CodeSwitch,code_switch,"My baby は me, she always makes me feel fine."
300,English_Clean,clean,"Delegates at the World Summit on Sustainable Development had emphasized the need for development processes that met the needs of the present generation, without hampering the ability of future generations to meet theirs."
300,English_CharNoise,char_noise,"Delegates at the World Summt on Sustainble Developmont had emphasizedbhe need for developmentt processes that met thf nees of the present generaation, without hampering the ability of future generationz tg meet theirs."
