sentence_id,language_code,language_name,text
1328,rus_Cyrl,Russian,"Теряешь время на бессмысленные ухаживания, в то время как я должен делать всю работу!"
1329,eng_Latn,English,"But water is not enough, the organism demands spirituous liquors."
1329,rus_Cyrl,Russian,"Но воды уже недостаточно, организм требует именно алкогольные напитки."
1330,eng_Latn,English,"You know, a lot of shit bothers me too."
1330,rus_Cyrl,Russian,Меня тоже много чего раздражает.
1331,eng_Latn,English,The group expressed satisfaction with the manner in which UNICEF representatives in the two countries took advantage of the field visit to enhance their relationships with the two Governments and local communities.
1331,rus_Cyrl,Russian,"Члены группы выразили удовлетворение по поводу того, как представители ЮНИСЕФ в обеих странах используют поездки на места для укрепления своих взаимоотношений с правительствами этих стран и местными общинами."
1332,eng_Latn,English,I just live my life without worrying about anything.
1332,rus_Cyrl,Russian,Просто живу своей жизнью и ни о чём не переживаю.
1333,eng_Latn,English,Justice hasn't won since the beginning of time.
1333,rus_Cyrl,Russian,С начала времен справедливость неизменно проигрывала.
1334,eng_Latn,English,"10 And they say: Had we been wont to listen or have sense, we had not been among the dwellers in the flames."
1334,rus_Cyrl,Russian,"9 Они скажут: ""Конечно, предостерегающий увещеватель приходил к нам, но мы сочли его лжецом и сказали: ""Аллах ничего не ниспосылал, а вы лишь пребываете в большом заблуждении""""."
1335,eng_Latn,English,"NAOMI: So, are these the items that made the explosive that destroyed Colston's trailer?"
1335,rus_Cyrl,Russian,"Значит, это всё предметы, которые вызвали взрыв, который уничтожил трейлер Колстона?"
1336,eng_Latn,English,"He has been elected president of the International Mathematical Union, becoming the first head of the group from Asia."
1336,rus_Cyrl,Russian,"С. Мори в 2014 году избран президентом Международного математического союза, став первым представителем математиков Азии на этом посту."
1337,eng_Latn,English,"His illness took a serious turn for the worse in June 1838, and he rapidly deteriorated."
1337,rus_Cyrl,Russian,"Его болезнь резко обострилась в июне 1838 года, и его состояние ухудшилось."
1338,eng_Latn,English,It will end one day. And we will be reunited.
1338,rus_Cyrl,Russian,"Кoгда-нибудь все этo закoнчится, и мы снoва будем вместе."
1339,eng_Latn,English,I don't want to be seen by anyone I know.
1339,rus_Cyrl,Russian,"Я не хочу, чтобы меня видел кто-то из знакомых."
