encoder,sentence_id,lang_a,lang_b,similarity
mpnet,808,English,Japanese,0.8878
mpnet,809,English,Japanese,0.4545
mpnet,810,English,Japanese,0.3527
mpnet,811,English,Japanese,0.8751
mpnet,812,English,Japanese,0.7267
mpnet,813,English,Japanese,0.8249
mpnet,814,English,Japanese,0.8621
mpnet,815,English,Japanese,0.8067
mpnet,816,English,Japanese,0.6113
mpnet,817,English,Japanese,0.8165
mpnet,818,English,Japanese,0.9137
mpnet,819,English,Japanese,0.8455
mpnet,820,English,Japanese,0.798
mpnet,821,English,Japanese,0.8643
mpnet,822,English,Japanese,0.8339
mpnet,823,English,Japanese,0.7913
mpnet,824,English,Japanese,0.8358
mpnet,825,English,Japanese,0.8368
mpnet,826,English,Japanese,0.7242
mpnet,827,English,Japanese,0.8085
mpnet,828,English,Japanese,0.4283
mpnet,829,English,Japanese,0.7321
mpnet,830,English,Japanese,0.3376
mpnet,831,English,Japanese,0.6966
mpnet,832,English,Japanese,0.6219
mpnet,833,English,Japanese,0.2851
mpnet,834,English,Japanese,0.3007
mpnet,835,English,Japanese,0.5789
mpnet,836,English,Japanese,0.8566
mpnet,837,English,Japanese,0.5996
mpnet,838,English,Japanese,0.5966
mpnet,839,English,Japanese,0.9011
mpnet,840,English,Japanese,0.9632
mpnet,841,English,Japanese,0.3607
mpnet,842,English,Japanese,0.3796
mpnet,843,English,Japanese,0.8006
mpnet,844,English,Japanese,0.5581
mpnet,845,English,Japanese,0.8644
mpnet,846,English,Japanese,0.5971
mpnet,847,English,Japanese,0.8623
mpnet,848,English,Japanese,0.575
mpnet,849,English,Japanese,0.8725
mpnet,850,English,Japanese,0.9298
mpnet,851,English,Japanese,0.8084
mpnet,852,English,Japanese,0.8635
mpnet,853,English,Japanese,0.7288
mpnet,854,English,Japanese,0.801
mpnet,855,English,Japanese,0.6027
mpnet,856,English,Japanese,0.6588
mpnet,857,English,Japanese,0.8378
mpnet,858,English,Japanese,0.7259
mpnet,859,English,Japanese,0.6899
mpnet,860,English,Japanese,0.7501
mpnet,861,English,Japanese,0.8018
mpnet,862,English,Japanese,0.9747
mpnet,863,English,Japanese,0.2534
mpnet,864,English,Japanese,0.8248
mpnet,865,English,Japanese,0.6486
mpnet,866,English,Japanese,0.5085
mpnet,867,English,Japanese,0.7706
mpnet,868,English,Japanese,0.3665
mpnet,869,English,Japanese,0.7749
mpnet,870,English,Japanese,0.6241
mpnet,871,English,Japanese,0.824
mpnet,872,English,Japanese,0.7718
mpnet,873,English,Japanese,0.6277
mpnet,874,English,Japanese,0.8524
mpnet,875,English,Japanese,0.7436
mpnet,876,English,Japanese,0.2503
mpnet,877,English,Japanese,0.948
mpnet,878,English,Japanese,0.7465
mpnet,879,English,Japanese,0.7614
mpnet,880,English,Japanese,0.6676
mpnet,881,English,Japanese,0.4291
mpnet,882,English,Japanese,0.8166
mpnet,883,English,Japanese,0.8438
mpnet,884,English,Japanese,0.4777
mpnet,885,English,Japanese,0.4099
mpnet,886,English,Japanese,0.7261
mpnet,887,English,Japanese,0.8731
mpnet,888,English,Japanese,0.7436
mpnet,889,English,Japanese,0.7933
mpnet,890,English,Japanese,0.6652
mpnet,891,English,Japanese,0.4297
mpnet,892,English,Japanese,0.9676
mpnet,893,English,Japanese,0.8263
mpnet,894,English,Japanese,0.7736
mpnet,895,English,Japanese,0.7368
mpnet,896,English,Japanese,0.8039
mpnet,897,English,Japanese,0.7205
mpnet,898,English,Japanese,0.7927
mpnet,899,English,Japanese,0.8787
mpnet,900,English,Japanese,0.2595
mpnet,901,English,Japanese,0.8787
mpnet,902,English,Japanese,0.4714
mpnet,903,English,Japanese,0.8183
mpnet,904,English,Japanese,0.6433
mpnet,905,English,Japanese,0.8404
mpnet,906,English,Japanese,0.9079
mpnet,907,English,Japanese,0.6388
mpnet,908,English,Japanese,0.6848
mpnet,909,English,Japanese,0.5302
mpnet,910,English,Japanese,0.738
mpnet,911,English,Japanese,0.9919
mpnet,912,English,Japanese,0.628
mpnet,913,English,Japanese,0.4965
mpnet,914,English,Japanese,0.925
mpnet,915,English,Japanese,0.7681
mpnet,916,English,Japanese,0.7632
mpnet,917,English,Japanese,0.7364
mpnet,918,English,Japanese,0.8509
mpnet,919,English,Japanese,0.664
mpnet,920,English,Japanese,0.8027
mpnet,921,English,Japanese,0.7451
mpnet,922,English,Japanese,0.5892
mpnet,923,English,Japanese,0.7935
mpnet,924,English,Japanese,0.5628
mpnet,925,English,Japanese,0.6513
mpnet,926,English,Japanese,0.8638
mpnet,927,English,Japanese,0.7345
mpnet,928,English,Japanese,0.6067
mpnet,929,English,Japanese,0.8601
mpnet,930,English,Japanese,0.7046
mpnet,931,English,Japanese,0.7325
mpnet,932,English,Japanese,0.7711
mpnet,933,English,Japanese,0.8745
mpnet,934,English,Japanese,0.8772
mpnet,935,English,Japanese,0.5797
mpnet,936,English,Japanese,0.4623
mpnet,937,English,Japanese,0.9576
mpnet,938,English,Japanese,0.9309
mpnet,939,English,Japanese,0.74
mpnet,940,English,Japanese,0.9208
mpnet,941,English,Japanese,0.6271
mpnet,942,English,Japanese,0.7855
mpnet,943,English,Japanese,0.9361
mpnet,944,English,Japanese,0.6183
mpnet,945,English,Japanese,0.8478
mpnet,946,English,Japanese,0.916
mpnet,947,English,Japanese,0.7223
mpnet,948,English,Japanese,0.76
mpnet,949,English,Japanese,0.7102
mpnet,950,English,Japanese,0.9354
mpnet,951,English,Japanese,0.9065
mpnet,952,English,Japanese,0.6669
mpnet,953,English,Japanese,0.8111
mpnet,954,English,Japanese,0.5389
mpnet,955,English,Japanese,0.3311
mpnet,956,English,Japanese,0.5185
mpnet,957,English,Japanese,0.5781
mpnet,958,English,Japanese,0.9198
mpnet,959,English,Japanese,0.8249
mpnet,960,English,Japanese,0.6419
mpnet,961,English,Japanese,0.7428
mpnet,962,English,Japanese,0.8377
mpnet,963,English,Japanese,0.817
mpnet,964,English,Japanese,0.7901
mpnet,965,English,Japanese,0.7753
mpnet,966,English,Japanese,0.6435
mpnet,967,English,Japanese,0.6206
mpnet,968,English,Japanese,0.8461
mpnet,969,English,Japanese,0.2865
mpnet,970,English,Japanese,0.5844
mpnet,971,English,Japanese,0.7398
mpnet,972,English,Japanese,0.7999
mpnet,973,English,Japanese,0.7379
mpnet,974,English,Japanese,0.7409
mpnet,975,English,Japanese,0.5567
mpnet,976,English,Japanese,0.6401
mpnet,977,English,Japanese,0.7824
mpnet,978,English,Japanese,0.7703
mpnet,979,English,Japanese,0.6159
mpnet,980,English,Japanese,0.8059
mpnet,981,English,Japanese,0.6291
mpnet,982,English,Japanese,0.5734
mpnet,983,English,Japanese,0.5797
mpnet,984,English,Japanese,0.9678
mpnet,985,English,Japanese,0.6037
mpnet,986,English,Japanese,0.6879
mpnet,987,English,Japanese,0.8853
mpnet,988,English,Japanese,0.9434
mpnet,989,English,Japanese,0.7045
mpnet,990,English,Japanese,0.8859
mpnet,991,English,Japanese,0.5147
mpnet,992,English,Japanese,0.7307
mpnet,993,English,Japanese,0.4963
mpnet,994,English,Japanese,0.6991
mpnet,995,English,Japanese,0.4666
mpnet,996,English,Japanese,0.6467
mpnet,997,English,Japanese,0.5894
mpnet,998,English,Japanese,0.7219
mpnet,999,English,Japanese,0.769
mpnet,1000,English,Japanese,0.7673
mpnet,1001,English,Russian,0.5084
mpnet,1002,English,Russian,0.7029
mpnet,1003,English,Russian,0.8683
mpnet,1004,English,Russian,0.8644
mpnet,1005,English,Russian,0.8923
mpnet,1006,English,Russian,0.8913
mpnet,1007,English,Russian,0.2774
mpnet,1008,English,Russian,0.7284
mpnet,1009,English,Russian,0.7683
mpnet,1010,English,Russian,0.8651
mpnet,1011,English,Russian,0.8961
mpnet,1012,English,Russian,0.9383
mpnet,1013,English,Russian,0.8223
mpnet,1014,English,Russian,0.6319
mpnet,1015,English,Russian,1.0
mpnet,1016,English,Russian,0.6649
mpnet,1017,English,Russian,0.3783
mpnet,1018,English,Russian,0.6083
mpnet,1019,English,Russian,0.8571
mpnet,1020,English,Russian,0.9681
mpnet,1021,English,Russian,0.8174
mpnet,1022,English,Russian,0.6536
mpnet,1023,English,Russian,0.7135
mpnet,1024,English,Russian,0.9243
mpnet,1025,English,Russian,0.6664
mpnet,1026,English,Russian,1.0
mpnet,1027,English,Russian,0.7049
mpnet,1028,English,Russian,0.191
mpnet,1029,English,Russian,0.8543
mpnet,1030,English,Russian,0.8614
mpnet,1031,English,Russian,0.8899
mpnet,1032,English,Russian,0.7005
mpnet,1033,English,Russian,0.5685
mpnet,1034,English,Russian,0.5555
mpnet,1035,English,Russian,0.7499
mpnet,1036,English,Russian,0.8484
mpnet,1037,English,Russian,0.9544
mpnet,1038,English,Russian,0.8566
mpnet,1039,English,Russian,0.6306
mpnet,1040,English,Russian,0.7854
mpnet,1041,English,Russian,0.9555
mpnet,1042,English,Russian,0.6719
mpnet,1043,English,Russian,0.8221
mpnet,1044,English,Russian,0.9577
mpnet,1045,English,Russian,0.9613
mpnet,1046,English,Russian,0.6988
mpnet,1047,English,Russian,0.7431
mpnet,1048,English,Russian,1.0
mpnet,1049,English,Russian,0.9304
mpnet,1050,English,Russian,0.6098
mpnet,1051,English,Russian,0.8788
mpnet,1052,English,Russian,0.505
mpnet,1053,English,Russian,0.9226
mpnet,1054,English,Russian,0.9754
mpnet,1055,English,Russian,0.8276
mpnet,1056,English,Russian,0.903
mpnet,1057,English,Russian,0.859
mpnet,1058,English,Russian,0.8669
mpnet,1059,English,Russian,0.7794
mpnet,1060,English,Russian,0.6291
mpnet,1061,English,Russian,0.6535
mpnet,1062,English,Russian,0.6722
mpnet,1063,English,Russian,1.0
mpnet,1064,English,Russian,0.5511
mpnet,1065,English,Russian,0.8612
mpnet,1066,English,Russian,0.9232
mpnet,1067,English,Russian,0.8749
mpnet,1068,English,Russian,0.7257
mpnet,1069,English,Russian,0.8858
mpnet,1070,English,Russian,0.9704
mpnet,1071,English,Russian,0.7396
mpnet,1072,English,Russian,0.822
mpnet,1073,English,Russian,0.4881
mpnet,1074,English,Russian,0.97
mpnet,1075,English,Russian,0.7992
mpnet,1076,English,Russian,0.8189
mpnet,1077,English,Russian,0.8417
mpnet,1078,English,Russian,1.0
mpnet,1079,English,Russian,0.8373
mpnet,1080,English,Russian,0.5559
mpnet,1081,English,Russian,0.9381
mpnet,1082,English,Russian,0.9138
mpnet,1083,English,Russian,0.9337
mpnet,1084,English,Russian,0.9439
mpnet,1085,English,Russian,0.7098
mpnet,1086,English,Russian,0.5742
mpnet,1087,English,Russian,0.9025
mpnet,1088,English,Russian,0.7779
mpnet,1089,English,Russian,0.9577
mpnet,1090,English,Russian,0.8183
mpnet,1091,English,Russian,0.9388
mpnet,1092,English,Russian,0.9141
mpnet,1093,English,Russian,0.7781
mpnet,1094,English,Russian,0.4618
mpnet,1095,English,Russian,0.7004
mpnet,1096,English,Russian,1.0
mpnet,1097,English,Russian,0.972
mpnet,1098,English,Russian,0.4489
mpnet,1099,English,Russian,0.9681
mpnet,1100,English,Russian,0.6252
mpnet,1101,English,Russian,0.861
mpnet,1102,English,Russian,0.8174
mpnet,1103,English,Russian,0.5323
mpnet,1104,English,Russian,0.8904
mpnet,1105,English,Russian,0.5383
mpnet,1106,English,Russian,0.9497
mpnet,1107,English,Russian,0.8724
mpnet,1108,English,Russian,0.6804
mpnet,1109,English,Russian,0.8048
mpnet,1110,English,Russian,0.7155
mpnet,1111,English,Russian,0.775
mpnet,1112,English,Russian,0.9747
mpnet,1113,English,Russian,0.8435
mpnet,1114,English,Russian,0.6353
mpnet,1115,English,Russian,0.456
mpnet,1116,English,Russian,0.5226
mpnet,1117,English,Russian,0.9483
mpnet,1118,English,Russian,1.0
mpnet,1119,English,Russian,0.7804
mpnet,1120,English,Russian,1.0
mpnet,1121,English,Russian,1.0
mpnet,1122,English,Russian,0.9572
mpnet,1123,English,Russian,0.9193
mpnet,1124,English,Russian,0.9207
mpnet,1125,English,Russian,0.8945
mpnet,1126,English,Russian,1.0
mpnet,1127,English,Russian,0.8561
mpnet,1128,English,Russian,0.7229
mpnet,1129,English,Russian,0.6621
mpnet,1130,English,Russian,0.1118
mpnet,1131,English,Russian,0.3123
mpnet,1132,English,Russian,0.6503
mpnet,1133,English,Russian,0.8661
mpnet,1134,English,Russian,1.0
mpnet,1135,English,Russian,0.8997
mpnet,1136,English,Russian,0.8615
mpnet,1137,English,Russian,0.7342
mpnet,1138,English,Russian,0.1821
mpnet,1139,English,Russian,0.9764
mpnet,1140,English,Russian,0.9277
mpnet,1141,English,Russian,0.8185
mpnet,1142,English,Russian,0.8457
mpnet,1143,English,Russian,0.3797
mpnet,1144,English,Russian,0.8816
mpnet,1145,English,Russian,0.8382
mpnet,1146,English,Russian,0.8789
mpnet,1147,English,Russian,0.8496
mpnet,1148,English,Russian,0.8977
mpnet,1149,English,Russian,0.9811
mpnet,1150,English,Russian,0.8883
mpnet,1151,English,Russian,0.3482
mpnet,1152,English,Russian,0.7277
mpnet,1153,English,Russian,0.8953
mpnet,1154,English,Russian,0.9953
mpnet,1155,English,Russian,0.8312
mpnet,1156,English,Russian,0.9262
mpnet,1157,English,Russian,0.9849
mpnet,1158,English,Russian,0.9427
mpnet,1159,English,Russian,0.5231
mpnet,1160,English,Russian,0.727
mpnet,1161,English,Russian,0.561
mpnet,1162,English,Russian,0.7318
mpnet,1163,English,Russian,0.8313
mpnet,1164,English,Russian,0.8551
mpnet,1165,English,Russian,0.2858
mpnet,1166,English,Russian,0.9014
mpnet,1167,English,Russian,0.7152
mpnet,1168,English,Russian,0.9188
mpnet,1169,English,Russian,0.743
mpnet,1170,English,Russian,0.9624
mpnet,1171,English,Russian,0.3926
mpnet,1172,English,Russian,0.9371
mpnet,1173,English,Russian,0.9816
mpnet,1174,English,Russian,0.8445
mpnet,1175,English,Russian,0.8605
mpnet,1176,English,Russian,0.9592
mpnet,1177,English,Russian,0.9271
mpnet,1178,English,Russian,0.8571
mpnet,1179,English,Russian,0.9622
mpnet,1180,English,Russian,0.8998
mpnet,1181,English,Russian,0.6503
mpnet,1182,English,Russian,0.7161
mpnet,1183,English,Russian,0.9694
mpnet,1184,English,Russian,0.8747
mpnet,1185,English,Russian,0.7635
mpnet,1186,English,Russian,0.7408
mpnet,1187,English,Russian,0.915
mpnet,1188,English,Russian,0.7748
mpnet,1189,English,Russian,0.9102
mpnet,1190,English,Russian,0.7272
mpnet,1191,English,Russian,0.9368
mpnet,1192,English,Russian,1.0
mpnet,1193,English,Russian,0.9055
mpnet,1194,English,Russian,0.8364
mpnet,1195,English,Russian,0.8997
mpnet,1196,English,Russian,0.8124
mpnet,1197,English,Russian,0.9173
mpnet,1198,English,Russian,0.8895
mpnet,1199,English,Russian,0.8992
mpnet,1200,English,Russian,0.8358
mpnet,1201,English,Russian,0.9754
mpnet,1202,English,Russian,0.9435
mpnet,1203,English,Russian,0.4833
mpnet,1204,English,Russian,0.8476
mpnet,1205,English,Russian,0.9743
mpnet,1206,English,Russian,1.0
mpnet,1207,English,Russian,0.9175
mpnet,1208,English,Russian,0.5497
mpnet,1209,English,Russian,0.6034
mpnet,1210,English,Russian,0.9805
mpnet,1211,English,Russian,0.7238
mpnet,1212,English,Russian,0.8223
mpnet,1213,English,Russian,0.8268
mpnet,1214,English,Russian,0.7953
mpnet,1215,English,Russian,1.0
mpnet,1216,English,Russian,0.8803
mpnet,1217,English,Russian,0.9733
mpnet,1218,English,Russian,0.8936
mpnet,1219,English,Russian,0.927
mpnet,1220,English,Russian,0.9188
mpnet,1221,English,Russian,0.9663
mpnet,1222,English,Russian,0.7625
mpnet,1223,English,Russian,0.9908
mpnet,1224,English,Russian,0.9521
mpnet,1225,English,Russian,0.9668
mpnet,1226,English,Russian,0.9516
mpnet,1227,English,Russian,0.875
mpnet,1228,English,Russian,0.8148
mpnet,1229,English,Russian,0.8827
mpnet,1230,English,Russian,0.789
mpnet,1231,English,Russian,0.952
mpnet,1232,English,Russian,0.9475
mpnet,1233,English,Russian,0.7774
mpnet,1234,English,Russian,0.9352
mpnet,1235,English,Russian,0.8316
mpnet,1236,English,Russian,0.6857
mpnet,1237,English,Russian,0.9115
mpnet,1238,English,Russian,0.8376
mpnet,1239,English,Russian,0.9453
mpnet,1240,English,Russian,0.87
mpnet,1241,English,Russian,0.8988
mpnet,1242,English,Russian,0.8671
mpnet,1243,English,Russian,0.7448
mpnet,1244,English,Russian,0.986
mpnet,1245,English,Russian,0.704
mpnet,1246,English,Russian,0.9277
mpnet,1247,English,Russian,0.7564
mpnet,1248,English,Russian,1.0
mpnet,1249,English,Russian,0.6771
mpnet,1250,English,Russian,0.7081
mpnet,1251,English,Russian,0.8685
mpnet,1252,English,Russian,0.9385
mpnet,1253,English,Russian,0.8655
mpnet,1254,English,Russian,0.7467
mpnet,1255,English,Russian,0.6458
mpnet,1256,English,Russian,0.9142
mpnet,1257,English,Russian,0.7569
mpnet,1258,English,Russian,0.9452
mpnet,1259,English,Russian,0.7386
mpnet,1260,English,Russian,0.8967
mpnet,1261,English,Russian,0.9089
mpnet,1262,English,Russian,0.9699
mpnet,1263,English,Russian,0.8097
mpnet,1264,English,Russian,0.7781
mpnet,1265,English,Russian,0.9571
mpnet,1266,English,Russian,0.9381
mpnet,1267,English,Russian,0.9293
mpnet,1268,English,Russian,0.9715
mpnet,1269,English,Russian,0.8828
mpnet,1270,English,Russian,0.735
mpnet,1271,English,Russian,0.9156
mpnet,1272,English,Russian,1.0
mpnet,1273,English,Russian,0.7913
mpnet,1274,English,Russian,0.9341
mpnet,1275,English,Russian,0.9622
mpnet,1276,English,Russian,0.862
mpnet,1277,English,Russian,0.9085
mpnet,1278,English,Russian,0.8709
mpnet,1279,English,Russian,0.8921
mpnet,1280,English,Russian,0.6764
mpnet,1281,English,Russian,0.8787
mpnet,1282,English,Russian,0.946
mpnet,1283,English,Russian,0.969
mpnet,1284,English,Russian,0.7067
mpnet,1285,English,Russian,0.7522
mpnet,1286,English,Russian,0.8069
mpnet,1287,English,Russian,0.8978
mpnet,1288,English,Russian,0.4106
mpnet,1289,English,Russian,0.6786
mpnet,1290,English,Russian,0.9061
mpnet,1291,English,Russian,0.7679
mpnet,1292,English,Russian,0.8761
mpnet,1293,English,Russian,0.7697
mpnet,1294,English,Russian,0.8657
mpnet,1295,English,Russian,0.7991
mpnet,1296,English,Russian,0.6352
mpnet,1297,English,Russian,0.6174
mpnet,1298,English,Russian,0.8196
mpnet,1299,English,Russian,0.9307
mpnet,1300,English,Russian,0.3908
mpnet,1301,English,Russian,0.7929
mpnet,1302,English,Russian,0.8827
mpnet,1303,English,Russian,0.6267
mpnet,1304,English,Russian,0.9441
mpnet,1305,English,Russian,0.8311
mpnet,1306,English,Russian,0.7907
mpnet,1307,English,Russian,0.8513
mpnet,1308,English,Russian,0.5492
mpnet,1309,English,Russian,0.536
mpnet,1310,English,Russian,0.8344
mpnet,1311,English,Russian,0.9114
mpnet,1312,English,Russian,0.7869
mpnet,1313,English,Russian,0.8313
mpnet,1314,English,Russian,0.9319
mpnet,1315,English,Russian,0.9411
mpnet,1316,English,Russian,0.9895
mpnet,1317,English,Russian,0.9554
mpnet,1318,English,Russian,0.9643
mpnet,1319,English,Russian,0.6296
mpnet,1320,English,Russian,0.989
mpnet,1321,English,Russian,0.9148
mpnet,1322,English,Russian,0.8411
mpnet,1323,English,Russian,0.6528
mpnet,1324,English,Russian,0.8197
mpnet,1325,English,Russian,0.3987
mpnet,1326,English,Russian,0.8989
mpnet,1327,English,Russian,0.9822
mpnet,1328,English,Russian,0.8091
mpnet,1329,English,Russian,0.8448
mpnet,1330,English,Russian,0.8975
mpnet,1331,English,Russian,0.905
mpnet,1332,English,Russian,0.9526
mpnet,1333,English,Russian,0.7778
mpnet,1334,English,Russian,0.5775
mpnet,1335,English,Russian,0.8516
mpnet,1336,English,Russian,0.8564
mpnet,1337,English,Russian,0.9361
mpnet,1338,English,Russian,0.8235
mpnet,1339,English,Russian,0.9655
mpnet,1340,English,Russian,0.9345
mpnet,1341,English,Russian,0.9393
mpnet,1342,English,Russian,0.8726
mpnet,1343,English,Russian,0.9789
mpnet,1344,English,Russian,0.8083
mpnet,1345,English,Russian,0.6713
mpnet,1346,English,Russian,0.8914
mpnet,1347,English,Russian,0.9549
mpnet,1348,English,Russian,0.9137
mpnet,1349,English,Russian,0.7381
mpnet,1350,English,Russian,0.9004
mpnet,1351,English,Russian,0.8465
mpnet,1352,English,Russian,0.7578
mpnet,1353,English,Russian,0.7716
mpnet,1354,English,Russian,0.914
mpnet,1355,English,Russian,0.8845
mpnet,1356,English,Russian,0.9147
mpnet,1357,English,Russian,0.8174
mpnet,1358,English,Russian,0.974
mpnet,1359,English,Russian,0.9003
mpnet,1360,English,Russian,0.969
mpnet,1361,English,Russian,0.9128
mpnet,1362,English,Russian,0.8016
mpnet,1363,English,Russian,0.7868
mpnet,1364,English,Russian,0.8858
mpnet,1365,English,Russian,0.907
mpnet,1366,English,Russian,0.8651
mpnet,1367,English,Russian,0.7244
mpnet,1368,English,Russian,0.6439
mpnet,1369,English,Russian,0.6353
mpnet,1370,English,Russian,0.6564
mpnet,1371,English,Russian,0.393
mpnet,1372,English,Russian,0.9369
mpnet,1373,English,Russian,1.0
mpnet,1374,English,Russian,0.8378
mpnet,1375,English,Russian,0.9295
mpnet,1376,English,Russian,0.8973
mpnet,1377,English,Russian,0.9322
mpnet,1378,English,Russian,0.9465
mpnet,1379,English,Russian,0.8048
mpnet,1380,English,Russian,0.598
mpnet,1381,English,Russian,0.84
mpnet,1382,English,Russian,0.9821
mpnet,1383,English,Russian,0.512
mpnet,1384,English,Russian,0.8761
mpnet,1385,English,Russian,0.799
mpnet,1386,English,Russian,0.926
mpnet,1387,English,Russian,0.9666
mpnet,1388,English,Russian,0.943
mpnet,1389,English,Russian,0.8273
mpnet,1390,English,Russian,0.6851
mpnet,1391,English,Russian,0.9375
mpnet,1392,English,Russian,0.8985
mpnet,1393,English,Russian,0.4439
mpnet,1394,English,Russian,1.0
mpnet,1395,English,Russian,0.8317
mpnet,1396,English,Russian,0.7662
mpnet,1397,English,Russian,0.4774
mpnet,1398,English,Russian,0.6867
mpnet,1399,English,Russian,0.8621
mpnet,1400,English,Russian,1.0
mpnet,1401,English,Russian,0.7365
mpnet,1402,English,Russian,0.9644
mpnet,1403,English,Russian,0.4347
mpnet,1404,English,Russian,0.3812
mpnet,1405,English,Russian,1.0
mpnet,1406,English,Russian,0.636
mpnet,1407,English,Russian,0.8074
mpnet,1408,English,Russian,0.8892
mpnet,1409,English,Russian,0.8573
mpnet,1410,English,Russian,0.8449
mpnet,1411,English,Russian,0.9381
mpnet,1412,English,Russian,0.9328
